indicator_code,insee_code,year,value,source_file
unemployment_rate_men,95000,2012,9.7,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=homme)"
unemployment_rate_men,95000,2017,9.5,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=homme)"
unemployment_rate_men,95000,2022,8.2,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=homme)"
unemployment_rate_women,75000,2002,7.7,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=femme)"
unemployment_rate_women,75000,2007,7.4,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=femme)"
unemployment_rate_women,75000,2012,7.8,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=femme)"
unemployment_rate_women,75000,2017,6.9,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=femme)"
unemployment_rate_women,75000,2022,5.4,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=femme)"
unemployment_rate_women,77000,2002,5.8,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=femme)"
unemployment_rate_women,77000,2007,6.1,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=femme)"
unemployment_rate_women,77000,2012,7.4,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=femme)"
unemployment_rate_women,77000,2017,7.5,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=femme)"
unemployment_rate_women,77000,2022,6.6,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=femme)"
unemployment_rate_women,78000,2002,5.5,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=femme)"
unemployment_rate_women,78000,2007,5.7,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=femme)"
unemployment_rate_women,78000,2012,6.7,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=femme)"
unemployment_rate_women,78000,2017,6.9,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=femme)"
unemployment_rate_women,78000,2022,6.2,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=femme)"
unemployment_rate_women,91000,2002,5.4,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=femme)"
unemployment_rate_women,91000,2007,5.5,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=femme)"
unemployment_rate_women,91000,2012,6.9,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=femme)"
unemployment_rate_women,91000,2017,7.2,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=femme)"
unemployment_rate_women,91000,2022,6.3,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=femme)"
unemployment_rate_women,92000,2002,6.4,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=femme)"
unemployment_rate_women,92000,2007,6.4,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=femme)"
unemployment_rate_women,92000,2012,7.2,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=femme)"
unemployment_rate_women,92000,2017,6.8,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=femme)"
unemployment_rate_women,92000,2022,5.7,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=femme)"
unemployment_rate_women,93000,2002,10.5,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=femme)"
unemployment_rate_women,93000,2007,10.4,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=femme)"
unemployment_rate_women,93000,2012,11.9,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=femme)"
unemployment_rate_women,93000,2017,11.9,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=femme)"
unemployment_rate_women,93000,2022,10.2,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=femme)"
unemployment_rate_women,94000,2002,6.7,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=femme)"
unemployment_rate_women,94000,2007,7.0,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=femme)"
unemployment_rate_women,94000,2012,7.9,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=femme)"
unemployment_rate_women,94000,2017,8.1,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=femme)"
unemployment_rate_women,94000,2022,6.9,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=femme)"
unemployment_rate_women,95000,2002,7.2,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=femme)"
unemployment_rate_women,95000,2007,7.8,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=femme)"
unemployment_rate_women,95000,2012,9.2,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=femme)"
unemployment_rate_women,95000,2017,9.4,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=femme)"
unemployment_rate_women,95000,2022,7.9,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=femme)"
unemployment_rate_youth_15_24,75000,2002,10.1,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=15_24)"
unemployment_rate_youth_15_24,75000,2007,10.7,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=15_24)"
unemployment_rate_youth_15_24,75000,2012,11.5,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=15_24)"
unemployment_rate_youth_15_24,75000,2017,9.8,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=15_24)"
unemployment_rate_youth_15_24,75000,2022,9.9,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=15_24)"
unemployment_rate_youth_15_24,77000,2002,10.6,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=15_24)"
unemployment_rate_youth_15_24,77000,2007,14.6,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=15_24)"
unemployment_rate_youth_15_24,77000,2012,19.0,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=15_24)"
unemployment_rate_youth_15_24,77000,2017,18.2,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=15_24)"
unemployment_rate_youth_15_24,77000,2022,15.7,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=15_24)"
unemployment_rate_youth_15_24,78000,2002,11.4,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=15_24)"
unemployment_rate_youth_15_24,78000,2007,13.9,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=15_24)"
unemployment_rate_youth_15_24,78000,2012,16.0,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=15_24)"
unemployment_rate_youth_15_24,78000,2017,15.1,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=15_24)"
unemployment_rate_youth_15_24,78000,2022,13.8,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=15_24)"
unemployment_rate_youth_15_24,91000,2002,10.7,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=15_24)"
unemployment_rate_youth_15_24,91000,2007,13.1,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=15_24)"
unemployment_rate_youth_15_24,91000,2012,16.9,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=15_24)"
unemployment_rate_youth_15_24,91000,2017,16.9,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=15_24)"
unemployment_rate_youth_15_24,91000,2022,15.0,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=15_24)"
unemployment_rate_youth_15_24,92000,2002,11.4,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=15_24)"
unemployment_rate_youth_15_24,92000,2007,12.8,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=15_24)"
unemployment_rate_youth_15_24,92000,2012,14.5,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=15_24)"
unemployment_rate_youth_15_24,92000,2017,13.3,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=15_24)"
unemployment_rate_youth_15_24,92000,2022,11.5,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=15_24)"
unemployment_rate_youth_15_24,93000,2002,17.1,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=15_24)"
unemployment_rate_youth_15_24,93000,2007,19.6,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=15_24)"
unemployment_rate_youth_15_24,93000,2012,22.6,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=15_24)"
unemployment_rate_youth_15_24,93000,2017,21.5,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=15_24)"
unemployment_rate_youth_15_24,93000,2022,19.2,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=15_24)"
unemployment_rate_youth_15_24,94000,2002,12.4,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=15_24)"
unemployment_rate_youth_15_24,94000,2007,15.1,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=15_24)"
unemployment_rate_youth_15_24,94000,2012,17.3,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=15_24)"
unemployment_rate_youth_15_24,94000,2017,17.0,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=15_24)"
unemployment_rate_youth_15_24,94000,2022,14.5,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=15_24)"
unemployment_rate_youth_15_24,95000,2002,13.4,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=15_24)"
unemployment_rate_youth_15_24,95000,2007,16.9,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=15_24)"
unemployment_rate_youth_15_24,95000,2012,20.9,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=15_24)"
unemployment_rate_youth_15_24,95000,2017,20.1,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=15_24)"
unemployment_rate_youth_15_24,95000,2022,17.0,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=15_24)"
